GAME_ID,PERIOD,HOME_STARTERS,AWAY_STARTERS
22400364,2,"203482, 1628449, 1630534, 1630567, 1642419","1629003, 1629651, 1630592, 1631213, 1641730"
22400364,3,"1630534, 1630567, 1641711, 1642266, 1642367","1627732, 1627827, 1629661, 1630553, 1641730"
22400364,4,"203482, 1628449, 1630567, 1642347, 1642419","1629003, 1629661, 1630592, 1631213, 1641730"
22400365,1,"1627832, 1628415, 1630224, 1630578, 1631095","203468, 1627749, 1630529, 1630530, 1642274"
22400365,2,"1628988, 1630578, 1631095, 1641708, 1642263","203468, 1629750, 1630527, 1641722, 1642274"
22400365,3,"1627832, 1628415, 1630224, 1630578, 1631095","203468, 1627749, 1630529, 1630530, 1642274"
22400365,4,"1628988, 1630578, 1631095, 1641708, 1642263","203468, 1629750, 1630527, 1641722, 1642274"
22400366,1,"1628991, 1629630, 1630217, 1641744, 1642377","201939, 203110, 203471, 203952, 1626172"
22400366,2,"1628379, 1628991, 1629630, 1631222, 1641744","201939, 203937, 1630322, 1631218, 1641764"
22400366,3,"1628991, 1629630, 1630217, 1641744, 1642377","201939, 203110, 203471, 203952, 1626172"
22400366,4,"1628379, 1629723, 1630583, 1631222, 1641744","1627741, 1630228, 1630322, 1641764"
22400367,1,"201144, 203497, 203944, 1630162, 1630183","1626157, 1628384, 1628969, 1628973, 1630173"
22400367,2,"203497, 1628978, 1629638, 1630183, 1642265","1626157, 1626166, 1628384, 1628969, 1630540"
22400367,3,"201144, 203497, 203944, 1630162, 1630183","1626157, 1628384, 1628969, 1628973, 1630173"
22400367,4,"1628978, 1629638, 1629675, 1630162, 1642265","1626157, 1626166, 1628969, 1630540, 1630579"
22400368,1,"202691, 203915, 1629023, 1629656, 1641726","201935, 1626181, 1627739, 1627826, 1627884"
22400368,2,"202691, 1629023, 1630230, 1641726, 1641765, 1641789","201587, 1626181, 1628964, 1629599, 1629645"
22400368,3,"202691, 203915, 1629023, 1629656, 1641726","201935, 1626181, 1627739, 1627826, 1627884"
22400368,4,"202691, 203915, 1629023, 1641726, 1641765","201587, 1626181, 1627826, 1629599, 1629645"
22400369,1,"201142, 203078, 203994, 1626145, 1626164","1626167, 1627783, 1629614, 1630169, 1631097"
22400369,2,"201142, 203078, 203994, 1628420, 1628960","204456, 1627783, 1628418, 1631097, 1641716"
22400369,3,"201142, 203078, 203994, 1626145, 1626164","1626167, 1627783, 1629614, 1630169, 1631097"
22400369,4,"203078, 1626220, 1628420, 1628960","204456, 1626167, 1627783, 1631097, 1641767"
22400370,1,"101108, 203084, 1630170, 1631110, 1641705","203991, 1629027, 1630552, 1630700, 1642258"
22400370,2,"101108, 1629640, 1630200, 1630577, 1641705","203992, 1626204, 1629631, 1630249, 1630552"
22400370,3,"101108, 203084, 1630170, 1631110, 1641705","203991, 1629027, 1630552, 1630700, 1642258"
22400370,4,"1629640, 1630200, 1630577, 1631110, 1642264","203992, 1626204, 1629631, 1630249, 1630552"
22400370,5,"101108, 1629640, 1630170, 1631110, 1641705","1626204, 1629027, 1629631, 1630552, 1630700"
22400371,1,"203924, 1629014, 1629028, 1631101, 1641739","203932, 203999, 1627750, 1629008, 1631128"
22400371,2,"1629014, 1629057, 1630166, 1630703, 1642270","201566, 201599, 1627750, 1631124, 1631212"
22400371,3,"203924, 1629014, 1629028, 1631101, 1641739","203932, 203999, 1627750, 1629008, 1631128"
22400371,4,"1629014, 1629057, 1630166, 1630703, 1642270","201566, 201599, 1627750, 1631212, 1641816"
22400372,1,"201942, 1627734, 1628368, 1628370, 1631099","2544, 203076, 1629060, 1630559, 1631108"
22400372,2,"203458, 1628368, 1628989, 1631099, 1631165","2544, 1629060, 1629629, 1630559, 1631132, 1642261"
22400372,3,"201942, 1627734, 1628368, 1628370, 1631099","2544, 203076, 1629060, 1630559, 1631108"
22400372,4,"1628368, 1628989, 1631099, 1631165, 1642403","2544, 1626156, 1629060, 1629216, 1629629"
22400373,1,"202331, 203954, 1626162, 1630178, 1630231","203995, 1628970, 1628998, 1630182, 1630208"
22400373,2,"200768, 201569, 202331, 203083, 1627824","203995, 1628970, 1629610, 1630182, 1630208"
22400373,3,"202331, 203954, 1626162, 1630178, 1630231","203995, 1628970, 1628998, 1630182, 1630208"
22400373,4,"200768, 201569, 202331, 1627824, 1641741","203995, 1628970, 1629610, 1630182, 1631217"
22400374,1,"1628378, 1628386, 1629636, 1629731, 1630596","201572, 203507, 1627752, 1631260, 1641748"
22400374,2,"1627777, 1628378, 1629622, 1630241, 1630596","203114, 203507, 1626171, 1626192, 1629018"
22400374,3,"1628378, 1628386, 1629636, 1629731, 1630596","201572, 203507, 1626153, 1627752, 1641748"
22400374,4,"1627747, 1627777, 1628378, 1629622, 1630596","1626171, 1626192, 1629018, 1630699, 1631157"
22400375,1,"202710, 1628389, 1629130, 1629312, 1629639","1628392, 1628983, 1629652, 1631114, 1641717"
22400375,2,"1626179, 1628389, 1629639, 1630696, 1631170","1627936, 1628392, 1630598, 1631114, 1642349"
22400375,3,"1629130, 1629312, 1629639, 1631107, 1631170","1628983, 1629652, 1631114, 1641717, 1642349"
22400375,4,"1626179, 1628389, 1629130, 1630696, 1631107","1627936, 1628392, 1631114, 1641717, 1642349"
22400376,1,"201942, 1627734, 1628368, 1628370, 1631099","2544, 203076, 1629060, 1630559, 1631108"
22400376,2,"1626168, 1628368, 1628989, 1631099, 1642403","2544, 1626156, 1629629, 1631132, 1642261"
22400376,3,"201942, 1627734, 1628368, 1628370, 1631099","2544, 203076, 1629060, 1630559, 1631108"
22400376,4,"1626168, 1628368, 1628989, 1631165, 1642403","2544, 1626156, 1629060, 1629216, 1629629"
22400377,1,"203484, 1628976, 1629048, 1641710, 1641783","1628389, 1629130, 1629639, 1630696, 1631107"
22400377,2,"202709, 203484, 1628371, 1628976, 1631216","1626179, 1628389, 1629130, 1631170, 1641796"
22400377,3,"203484, 1629048, 1631216, 1641710, 1641783","1628389, 1629130, 1629639, 1630696, 1631107"
22400377,4,"202709, 1628371, 1630175, 1630243, 1641724","1626179, 1628389, 1629130, 1631170, 1641796"
22400378,1,"203991, 1630249, 1630552, 1630700, 1642258","1628991, 1630217, 1630590, 1641744, 1642377"
22400378,2,"203992, 1626204, 1629631, 1630249, 1630552","203935, 1628379, 1628991, 1631222, 1641744"
22400378,3,"203991, 1630249, 1630552, 1630700, 1642258","1628991, 1630217, 1630590, 1641744, 1642377"
22400378,4,"203992, 1626204, 1629631, 1630552, 1630700","1628379, 1629723, 1630590, 1631222, 1641744"
22400379,1,"1627732, 1629651, 1629661, 1630553, 1641730","1628374, 1628381, 1629004, 1629012, 1631117"
22400379,2,"1629003, 1629651, 1629661, 1630592, 1631213","203903, 1628381, 1629012, 1629234, 1641729"
22400379,3,"1627732, 1629651, 1629661, 1630553, 1641730","1628374, 1628381, 1629004, 1629012, 1631117"
22400379,4,"1627732, 1629651, 1629661, 1631213, 1641730","203903, 1628374, 1630548, 1630695, 1641729"
22400380,1,"1628378, 1628386, 1629636, 1629731, 1630596","202331, 203083, 1626162, 1630178, 1630231"
22400380,2,"1627777, 1628378, 1629660, 1630241, 1630596","200768, 202331, 1627824, 1628997, 1630231"
22400380,3,"1628378, 1628386, 1629636, 1629731, 1630596","202331, 203083, 1626162, 1630231"
22400380,4,"1627777, 1628378, 1629660, 1629731, 1630596","201569, 1626162, 1630231, 1630288, 1641737"
22400381,1,"202696, 203897, 1628366, 1630172, 1630245","201950, 204001, 1627759, 1628369, 1628401"
22400381,2,"1629632, 1630172, 1630188, 1630245, 1641763","201143, 201950, 204001, 1628369, 1630202"
22400381,3,"202696, 203897, 1629632, 1630172, 1630245","201950, 204001, 1627759, 1628369, 1628401"
22400381,4,"202696, 1628366, 1629632, 1630188, 1630245, 1631207","201143, 201950, 204001, 1627759, 1630202"
22400382,1,"201572, 203114, 1626171, 1631157, 1641748","1627763, 1629673, 1630551, 1641731, 1642259"
22400382,2,"201572, 1626153, 1627752, 1629018, 1631260","202685, 1627763, 1630557, 1642267, 1642273"
22400382,3,"201572, 203114, 1626171, 1631157, 1641748","1627763, 1629673, 1630551, 1641731, 1642259"
22400382,4,"201572, 1626153, 1627752, 1629018, 1631260","202685, 1627763, 1630557, 1642267, 1642273"
22400383,1,"201144, 203497, 203944, 1630162, 1630183","201939, 203471, 203937, 203952, 1631218"
22400383,2,"201144, 203497, 1629638, 1629675","201939, 203937, 1627780, 1631218, 1641764"
22400383,3,"201144, 203497, 203944, 1630162, 1630183","201939, 203471, 203937, 203952, 1631218"
22400383,4,"201144, 203497, 1628978, 1629675, 1630162","203471, 1626172, 1627741, 1627780, 1630228"
22400384,1,"203468, 1627749, 1630529, 1630530, 1642274","1626157, 1628384, 1628404, 1628969, 1628973"
22400384,2,"1629750, 1630526, 1630527, 1630529, 1641722","1626157, 1626166, 1628404, 1630173, 1630540"
22400384,3,"203468, 1627749, 1630529, 1630530, 1642274","1626157, 1628384, 1628404, 1628969, 1628973"
22400384,4,"1629750, 1630526, 1630527, 1641722","1628384, 1628404, 1628969, 1628973, 1630579"
22400385,1,"202681, 202691, 203915, 1629023, 1641726","201935, 1626181, 1627739, 1627826, 1627884"
22400385,2,"202691, 203915, 1629023, 1629656, 1641726","201587, 1626181, 1628964, 1629599, 1629645"
22400385,3,"202681, 202691, 203915, 1629023, 1641726","201935, 1626181, 1627739, 1627826, 1627884"
22400385,4,"202681, 1629023, 1629656, 1630230, 1641726","201587, 1626181, 1628964, 1629599, 1629645"
22400386,1,"101108, 203084, 1630170, 1631110, 1641705","203924, 1629014, 1629028, 1631101, 1641739"
22400386,2,"101108, 1629640, 1630200, 1630577, 1641705","1629014, 1629057, 1630166, 1631101, 1642270"
22400386,3,"101108, 203084, 1630170, 1631110, 1641705","203924, 1629014, 1629028, 1631101, 1641739"
22400386,4,"101108, 1629640, 1630200, 1630577, 1641705","203924, 1629014, 1629057, 1630166, 1631101, 1642270"
22400387,1,"201142, 203078, 203994, 1626145, 1626220","202699, 203501, 1630595, 1631093, 1631105"
22400387,2,"203078, 203994, 1626220, 1628420, 1628960","1627736, 1630194, 1631093, 1631323, 1641842"
22400387,3,"201142, 203078, 203994, 1626145, 1626220","202699, 203501, 1630595, 1631093, 1631105"
22400387,4,"201142, 203994, 1626220, 1628420, 1642346","1627736, 1630194, 1630595, 1631323, 1641842"
22400388,1,"1630534, 1630567, 1641711, 1642266, 1642367","1627832, 1628415, 1630224, 1630578, 1631095"
22400388,2,"203482, 1628449, 1630567, 1642347, 1642419","1630578, 1641708, 1641715, 1642263"
22400388,3,"203482, 1630534, 1630567, 1641711, 1642419","1627832, 1628415, 1630224, 1630578, 1631095"
22400388,4,"1628449, 1630567, 1642266, 1642347, 1642367","1630256, 1630578, 1631095, 1641708, 1641715"
22400389,1,"201942, 1627734, 1628368, 1628370, 1631099","1626167, 1627783, 1629614, 1630169, 1631097"
22400389,2,"203926, 1626168, 1628368, 1628989, 1631099","204456, 1627783, 1630167, 1631097, 1641716"
22400389,3,"201942, 1627734, 1628368, 1628370, 1631099","1626167, 1627783, 1629614, 1630169, 1631097"
22400389,4,"203926, 1626168, 1627734, 1628368, 1628989","204456, 1627783, 1628418, 1641716, 1641767"
22400390,1,"203468, 1627749, 1630529, 1630530, 1642274","203932, 203999, 1627750, 1629008, 1631128"
22400390,2,"1627749, 1628464, 1629750, 1630527, 1641722","201566, 201599, 1627750, 1631124, 1631212"
22400390,3,"203468, 1627749, 1630529, 1630530, 1642274","203932, 203999, 1627750, 1629008, 1631128"
22400390,4,"1627749, 1628464, 1629750, 1630527, 1641722","201566, 201599, 1627750, 1631124, 1631212"
22400390,5,"203468, 1627749, 1628464, 1630529, 1641722, 1642274","201566, 203932, 203999, 1627750, 1631128"
22400391,1,"1628970, 1628998, 1630163, 1630182, 1631109","1627832, 1630224, 1630578, 1631095, 1641708"
22400391,2,"1628970, 1629610, 1630163, 1630182, 1631217","1630578, 1631095, 1641708, 1641715, 1642263"
22400391,3,"1628970, 1628998, 1630163, 1630182, 1631109","1627832, 1630224, 1630578, 1631095, 1641708"
22400391,4,"203552, 203995, 1628970, 1629610, 1631109","203500, 1631095, 1641708, 1641715, 1642263"
22400392,1,"1628378, 1628386, 1629636, 1630241, 1630596","1628374, 1629004, 1629012, 1630695, 1631117"
22400392,2,"1627777, 1628378, 1629660, 1630596, 1642281","203903, 1629012, 1630695, 1641729, 1642271"
22400392,3,"1628378, 1628386, 1629636, 1630241, 1630596","1628374, 1629004, 1629012, 1630695, 1631117"
22400392,4,"1627777, 1628378, 1629660, 1630596, 1642281","203903, 1629012, 1630695, 1641729, 1642271"
22400393,1,"203484, 1629048, 1630243, 1630591, 1641783","201143, 201950, 204001, 1627759, 1628401"
22400393,2,"203484, 1628371, 1628976, 1630591, 1641710","201950, 204001, 1628401, 1628436, 1630202"
22400393,3,"203484, 1629048, 1630243, 1630591, 1641783","201143, 201950, 204001, 1627759, 1628401"
22400393,4,"203484, 1628371, 1628976, 1630175, 1641710","201950, 204001, 1628401, 1630202, 1630573"
22400394,1,"202331, 203954, 1626162, 1630178, 1630231","101108, 203084, 1630170, 1631110, 1641705"
22400394,2,"203083, 1626162, 1627824, 1628997, 1630178","1629640, 1630200, 1630577, 1641705, 1642264"
22400394,3,"202331, 1626162, 1627824, 1628997, 1630178","101108, 203084, 1630170, 1631110, 1641705"
22400394,4,"200768, 1626162, 1627824, 1628997, 1630178","101108, 1629640, 1630200, 1630577, 1641705"
22400395,1,"203991, 1629027, 1630552, 1630700, 1642258","201144, 203497, 203944, 1630162, 1630183"
22400395,2,"1626204, 1629027, 1629726, 1630552, 1642258","203944, 1628978, 1629638, 1629675, 1631169"
22400395,3,"203991, 1629027, 1630552, 1630700, 1642258","201144, 203497, 203944, 1630162, 1630183"
22400395,4,"1626204, 1629027, 1629631, 1629726, 1630552","203944, 1628978, 1629638, 1629675, 1631169"
22400396,1,"1628389, 1629130, 1629312, 1629639, 1631170","1627732, 1629651, 1629661, 1630553, 1641730"
22400396,2,"202692, 1630696, 1631107, 1641796, 1642276","1629003, 1629651, 1629661, 1630592, 1631213"
22400396,3,"1628389, 1629130, 1629312, 1629639, 1631170","1627732, 1629651, 1629661, 1630553, 1641730"
22400396,4,"202692, 1629639, 1631107, 1641796, 1642276","1629003, 1629651, 1629661, 1630592, 1631213"
22400397,1,"1626157, 1628384, 1628404, 1628969, 1628973","1629628, 1630534, 1630567, 1641711, 1642367"
22400397,2,"1626157, 1626166, 1630540","203482, 1628449, 1629628, 1630567, 1642266, 1642419"
22400397,3,"1626157, 1628384, 1628404, 1628969, 1628973","1629628, 1630534, 1630567, 1641711, 1642266"
22400397,4,"1626157, 1626166, 1628969, 1630173, 1630540","203482, 1628449, 1629628, 1630567, 1641711"
22400398,1,"202696, 203897, 1629632, 1630172, 1630245","201572, 203114, 1626171, 1631157, 1641748"
22400398,2,"1629632, 1630188, 1630245, 1631207, 1641824","201572, 203114, 1626153, 1629018, 1631260"
22400398,3,"202696, 203897, 1629632, 1630172, 1630245","201572, 203114, 1626171, 1631157, 1641748"
22400398,4,"1629632, 1630188, 1630245, 1631207, 1641824","201572, 1626153, 1627752, 1629018, 1631260"
22400399,1,"1628991, 1629630, 1630217, 1641744, 1642377","201935, 1626181, 1627739, 1627826, 1627884"
22400399,2,"1628379, 1629630, 1629634, 1630583, 1631222","201587, 1626181, 1628964, 1629599, 1629645"
22400399,3,"1628991, 1629630, 1630217, 1641744, 1642377","201935, 1626181, 1627739, 1627826, 1627884"
22400399,4,"1628379, 1628991, 1629630, 1630583, 1631222","201587, 1626181, 1627826, 1629599, 1629645"
22400400,1,"1628392, 1628983, 1629652, 1630198, 1631114","202685, 1627763, 1629673, 1630551, 1642267"
22400400,2,"1627936, 1628392, 1628983, 1641717, 1642349","1627763, 1628963, 1630557, 1642267, 1642273"
22400400,3,"1628392, 1628983, 1629652, 1630198, 1631114","202685, 1627763, 1629673, 1630551, 1642267"
22400400,4,"1627936, 1628983, 1629026, 1629652, 1641717, 1642349","202685, 1627763, 1629673, 1630551, 1642273"
22400401,1,"202681, 202691, 1629023, 1629029, 1641726","203924, 1629014, 1629028, 1631101, 1641739"
22400401,2,"202691, 1629023, 1629029, 1629656, 1630230, 1641726","1629014, 1630166, 1630625, 1642270"
22400401,3,"202681, 202691, 1629023, 1629029, 1641726","203924, 1629014, 1629028, 1631101, 1641739"
22400401,4,"202681, 1628467, 1629029, 1629655, 1630230","1629014, 1630166, 1630703, 1631200, 1641739"
22400402,1,"201566, 203932, 203999, 1629008, 1631128","201142, 203078, 203994, 1626145, 1626220"
22400402,2,"201599, 1629008, 1629618, 1631128, 1631212","203078, 1626145, 1626220, 1642345, 1642346"
22400402,3,"201566, 203932, 203999, 1629008, 1631128","201142, 203078, 203994, 1626145, 1626220"
22400402,4,"201599, 1629618, 1631124, 1631212, 1641816","203078, 1626220, 1628420, 1642345, 1642346"
22400403,1,"201939, 203110, 203471, 203952, 1631218","1626167, 1627783, 1629614, 1630169, 1631097"
22400403,2,"201939, 203110, 1630228, 1630541, 1641764","1627783, 1628418, 1629614, 1641716, 1641767"
22400403,3,"201939, 203110, 203471, 203952, 1630228, 1631218","1626167, 1627783, 1629614, 1630169, 1631097"
22400403,4,"201939, 203110, 203952, 1626172, 1630541, 1641764","204456, 1626167, 1627783, 1629614, 1641767"
22400404,1,"2544, 203076, 1629060, 1630559, 1631108","202699, 203501, 1630595, 1631093, 1631105"
22400404,2,"2544, 1626156, 1629060, 1629216, 1642261","1627736, 1630194, 1631093, 1631323, 1641842"
22400404,3,"2544, 203076, 1629060, 1630559, 1631108","202699, 203501, 1630595, 1631093, 1631105"
22400404,4,"2544, 1626156, 1629060, 1629216, 1642261","1627736, 1630194, 1631093, 1631323, 1641842"
22400405,1,"1626157, 1628384, 1628404, 1628969, 1628973","101108, 203084, 1630170, 1631110, 1641705"
22400405,2,"1626157, 1626166, 1628384, 1628404, 1630540","101108, 1629640, 1630200, 1630577, 1641705"
22400405,3,"1626157, 1628384, 1628404, 1628969, 1628973","101108, 203084, 1630170, 1631110, 1641705"
22400405,4,"1628404, 1628969, 1628973, 1630173, 1630540","101108, 1629640, 1630200, 1630577, 1641705"
22400406,1,"202681, 202691, 1629023, 1629029, 1641726","201144, 203497, 203944, 1630162, 1630183"
22400406,2,"202691, 1628467, 1629029, 1630230, 1641726","203944, 1628978, 1629638, 1629675, 1631169"
22400406,3,"202681, 202691, 1629023, 1629656, 1641726","201144, 203497, 203944, 1630162, 1630183"
22400406,4,"202681, 202691, 1628467, 1629023, 1641726","201144, 1628978, 1629638, 1629675"
22400407,1,"201143, 204001, 1627759, 1628369, 1628401","202331, 203954, 1626162, 1628997, 1630178"
22400407,2,"204001, 1627759, 1628401, 1630202, 1630573","200768, 202704, 1627824, 1628997, 1630178"
22400407,3,"201143, 1627759, 1628369, 1628401, 1628436","202331, 203954, 1626162, 1628997, 1630178"
22400407,4,"1627759, 1628369, 1628401, 1628436, 1630202","200768, 202704, 1627824, 1628997, 1630178"
22400408,1,"201939, 203110, 203471, 203952, 1631218","2544, 203076, 1629060, 1630559, 1631108"
22400408,2,"201939, 203110, 1627780, 1630228, 1641764","2544, 1629216, 1629629, 1631132, 1642261"
22400408,3,"201939, 203110, 203471, 203952, 1631218","2544, 1629060, 1629216, 1630559, 1631108"
22400408,4,"201939, 203110, 1626172, 1627780, 1630228, 1641764","2544, 1629060, 1629216, 1629629, 1642261"
22400409,1,"201142, 203078, 203994, 1626145, 1642346","203932, 203999, 1627750, 1629008, 1631128"
22400409,2,"203078, 1626220, 1628420, 1629006, 1642345","201599, 1627750, 1631124, 1631212"
22400409,3,"201142, 203078, 203994, 1626145, 1642346","203932, 203999, 1627750, 1629008, 1631128"
22400409,4,"203078, 203486, 1626220, 1628420, 1629006","201599, 1627750, 1629008, 1631124, 1631128"
22400410,1,"1626167, 1627783, 1629614, 1630169, 1631097","1628392, 1628983, 1630198, 1631114, 1641717"
22400410,2,"204456, 1627783, 1631097, 1641716, 1641767","1628392, 1629652, 1630598, 1631114, 1642349"
22400410,3,"1626167, 1627783, 1629614, 1630169, 1631097","1628392, 1628983, 1629652, 1631114, 1641717"
22400410,4,"204456, 1628418, 1631097, 1641716, 1641767","1628392, 1629026, 1630198, 1631114, 1642349"
