GAME_ID,PERIOD,HOME_PLAYERS,AWAY_PLAYERS
22400037,2,"1628978, 1629638, 1629675, 1630162, 1630183, 1642265, 203497, 203944","1627832, 1628415, 1629111, 1630224, 1630578, 1631095, 1631106, 1641708, 1642263"
22400037,3,"1628978, 1629638, 1629675, 1630162, 1630183, 1642265, 203497, 203944","1627832, 1628415, 1629111, 1630224, 1630578, 1631095, 1631106, 1641708"
22400037,4,"1629638, 1629675, 1630162, 1630183, 1642265, 203497, 203944","1627832, 1628415, 1629111, 1630224, 1630578, 1631095, 1631106, 1641708, 1642263"
22400037,5,"1629638, 1629675, 1630162, 1630183, 1642265, 203497, 203944","1627832, 1628415, 1630578, 1631095, 1641708"
22400038,1,"1628374, 1628381, 1629012, 1629234, 1630548, 1631117, 1641718, 1642268","101108, 1628380, 1629640, 1630200, 1630577, 1631104, 1641705, 1642264, 203084"
22400038,2,"1628374, 1628381, 1629012, 1629234, 1630548, 1631117, 1641718, 1641729, 1642268","101108, 1628380, 1629640, 1630200, 1630572, 1630577, 1631104, 1641705, 1642264, 203084"
22400038,3,"1628374, 1628381, 1629012, 1629234, 1630548, 1631117, 1641718, 1641729, 1642268","101108, 1629640, 1629646, 1630200, 1630577, 1631104, 1641705, 1642264, 203084"
22400038,4,"1628374, 1628381, 1629012, 1630548, 1631117, 1641718, 1641729","101108, 1629646, 1630200, 1630572, 1630577, 1631104, 1641705, 1642264, 203084"
22400039,1,"1626145, 1626164, 1626220, 1628960, 1642346, 201142, 203078, 203486, 203994","1626156, 1629060, 1629629, 1629637, 1630559, 1631108, 1642261, 203076, 2544"
22400039,2,"1626145, 1626164, 1626220, 1628960, 1642345, 1642346, 201142, 203078, 203994","1626156, 1629060, 1629216, 1629629, 1629637, 1630559, 1631108, 1642261, 203076, 2544"
22400039,3,"1626145, 1626164, 1626220, 1628960, 201142, 203078, 203486, 203994","1626156, 1629060, 1629629, 1630559, 1631108, 1642261, 203076, 2544"
22400039,4,"1626145, 1626164, 1626220, 1628420, 1628960, 1629006, 1642345, 1642346, 201142, 203078, 203994","1626156, 1629216, 1629629, 1629637, 1630559, 1631108, 1631132, 1642261, 203076, 2544"
22400040,1,"1628998, 1630182, 1631217, 1641706, 1642275, 1642354, 201959, 203552, 203995","1626157, 1628384, 1628404, 1628969, 1628973, 1630540, 1630579"
22400040,2,"1628998, 1630182, 1631217, 1641706, 1641733, 1642275, 201959, 203552, 203995","1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630540"
22400040,3,"1628998, 1630182, 1631217, 1641706, 1642275, 1642354, 201959, 203995","1626157, 1628384, 1628404, 1628969, 1628973, 1630540, 1630579"
22400040,4,"1628998, 1630182, 1631217, 1641706, 1641733, 1642275, 1642354, 201959, 203552, 203995","1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630540, 1630579"
22400041,1,"1629027, 1629631, 1630168, 1630552, 1630700, 1641723, 1642258, 203991, 203992","1627747, 1627777, 1628378, 1628386, 1629636, 1630171, 1630241, 1630596"
22400041,2,"1629027, 1629631, 1630168, 1630552, 1630700, 1641723, 1642258, 203991, 203992","1627747, 1627777, 1628378, 1628386, 1629636, 1629660, 1630171, 1630241, 1630596, 1642281"
22400041,3,"1629027, 1629631, 1630168, 1630552, 1630700, 1641723, 1642258, 203991, 203992","1627747, 1627777, 1628378, 1628386, 1629636, 1629660, 1630171, 1630241, 1630596"
22400041,4,"1629027, 1629631, 1629726, 1630168, 1630249, 1630552, 1630700, 1631223, 1641723, 1642258, 203991, 203992","1627747, 1627777, 1628378, 1628386, 1629636, 1629660, 1630241, 1630596, 1641854, 1642281"
22400042,1,"1628379, 1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1630643, 1631222, 1642377, 203935","1627749, 1628464, 1629750, 1630526, 1630527, 1630530, 1642274, 203468, 203901"
22400042,2,"1628379, 1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1630643, 1631222, 1642377, 203935","1627749, 1628464, 1629750, 1630526, 1630527, 1630530, 1642274, 203468, 203901"
22400042,3,"1628379, 1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1630643, 1631222, 1642377, 203935","1627749, 1628464, 1629750, 1630526, 1630527, 1630530, 1642274, 203468, 203901"
22400042,4,"1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1630643, 1631222, 1642377, 203935","1627749, 1628464, 1629750, 1630527, 1630530, 1642274, 203468, 203901"
22400043,1,"1627732, 1629003, 1629651, 1629661, 1630533, 1630553, 1630570, 1630592, 1631213","1628371, 1628976, 1629021, 1629048, 1630532, 1630591, 1641710, 1641783, 203484"
22400043,2,"1627732, 1629003, 1629651, 1629661, 1630533, 1630553, 1630570, 1630592, 1631213","1628371, 1628976, 1629021, 1629048, 1630532, 1630591, 1641710, 1641724, 1641783, 203484"
22400043,3,"1627732, 1629003, 1629651, 1629661, 1630533, 1630553, 1630570, 1630592, 1631213","1628371, 1628976, 1629021, 1629048, 1630532, 1630591, 1641710, 1641724, 1641783, 203484"
22400043,4,"1627732, 1629003, 1629651, 1629661, 1630553, 1630570, 1630592, 1631213","1628371, 1628976, 1629021, 1629048, 1630175, 1630532, 1630591, 1631216, 1641710, 1641724, 1641783, 202709, 203484"
22400044,1,"1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944","1627739, 1627826, 1627884, 1628964, 1629599, 1629611, 1629645, 1641757, 201587, 201935"
22400044,2,"1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944","1627739, 1627826, 1627884, 1628964, 1629599, 1629611, 1629645, 1641757, 201587, 201935"
22400044,3,"1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944","1627739, 1627826, 1627884, 1629599, 1629611, 1629645, 1641757, 201587, 201935"
22400044,4,"1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944","1627739, 1627826, 1628964, 1629599, 1629611, 1629645, 1641757, 201587, 201935"
22400045,1,"1626167, 1627783, 1629650, 1630167, 1630169, 1631097, 1631245, 1641716, 204456","1627736, 1630191, 1630595, 1631093, 1631105, 1631323, 1641709, 1641842, 202699, 203501"
22400045,2,"1626167, 1627783, 1630167, 1630169, 1631097, 1631245, 1641716, 1642277, 204456","1627736, 1630191, 1630595, 1631093, 1631105, 1631323, 1641709, 1641842, 202699, 203501"
22400045,3,"1626167, 1627783, 1630167, 1630169, 1631097, 1631245, 1641716, 204456","1627736, 1630191, 1630595, 1631093, 1631105, 1631323, 1641709, 1641842, 202699, 203501"
22400045,4,"1626167, 1627783, 1629650, 1630167, 1630169, 1631097, 1631245, 1641716, 1641803, 1642277, 1642402, 204456","1627736, 1630191, 1630595, 1631093, 1631105, 1631204, 1631323, 1641709, 1641842, 202699, 203501"
22400046,1,"1626179, 1628389, 1629130, 1629312, 1629639, 1631170, 1641796, 201567, 202692, 202710","1627751, 1628449, 1629628, 1630534, 1630558, 1630567, 1642266, 1642367, 1642419"
22400046,2,"1626179, 1628389, 1629130, 1629312, 1629639, 1631170, 1641796, 201567, 202692, 202710","1627751, 1628449, 1629628, 1630534, 1630567, 1642266, 1642347, 1642367, 1642419"
22400046,3,"1626179, 1628389, 1629130, 1629312, 1629639, 1631170, 1641796, 201567, 202710","1627751, 1628449, 1629628, 1630534, 1630558, 1630567, 1642266, 1642367, 1642419"
22400046,4,"1626179, 1628389, 1629130, 1629312, 1629639, 1631170, 1641796, 202710","1627751, 1629628, 1630534, 1630558, 1630567, 1642266, 1642367, 1642419"
22400047,1,"1628366, 1628470, 1629632, 1630188, 1630245, 1630581, 1631207, 1641824, 202696, 203897","1627759, 1628369, 1628401, 1630202, 1630573, 201143, 201950, 204001"
22400047,2,"1628366, 1628470, 1629632, 1629659, 1630188, 1630245, 1630581, 1631207, 202696, 203897","1627759, 1628369, 1628401, 1630202, 1630573, 201143, 201950, 204001"
22400047,3,"1628366, 1628470, 1629632, 1629659, 1630188, 1630245, 1630581, 1631207, 202696, 203897","1627759, 1628369, 1628401, 1630202, 1630573, 201143, 201950, 204001"
22400047,4,"1628366, 1628470, 1629632, 1629659, 1630188, 1630245, 1630581, 1641763, 202696, 203897","1627759, 1628369, 1629674, 1630202, 1630573, 201143, 201950, 204001"
22400048,1,"1626156, 1629060, 1630559, 1631108, 1642261, 203076, 2544","1628392, 1628983, 1629026, 1629652, 1630198, 1630598, 1631114, 1641717, 1642349"
22400048,2,"1626156, 1629060, 1629216, 1629629, 1630559, 1631108, 1642261, 203076, 2544","1628392, 1628983, 1629026, 1629652, 1630198, 1630598, 1631114, 1641717, 1641794, 1642349"
22400048,3,"1626156, 1629060, 1629216, 1629629, 1630559, 1631108, 1642261, 203076, 2544","1628392, 1628983, 1629026, 1629652, 1630198, 1630598, 1631114, 1641717, 1642349, 1642382"
22400048,4,"1626156, 1629060, 1629216, 1629629, 1630559, 1631108, 1642261, 203076, 2544","1628392, 1628983, 1629026, 1629652, 1630198, 1630598, 1631114, 1641717, 1642349"
22400049,1,"1629014, 1629028, 1630166, 1630625, 1631101, 1631133, 1631200, 1641739","1627734, 1628368, 1628370, 1628989, 1631099, 1631165, 1642403, 203109"
22400049,2,"1629014, 1629028, 1630166, 1630625, 1631101, 1631133, 1631200, 1641739, 1641871","1627734, 1628368, 1628370, 1628989, 1629162, 1631099, 1631115, 1631165, 1641732, 1642403, 203109"
22400049,3,"1629014, 1629028, 1630166, 1630625, 1631101, 1631200, 1641739","1627734, 1628368, 1628370, 1629162, 1631099, 1631165, 1642403, 203109, 203926"
22400049,4,"1629014, 1629028, 1630166, 1630625, 1631101, 1631133, 1631200, 1641739","1627734, 1628368, 1628370, 1629162, 1631099, 1631165, 1642403, 203109, 203926"
22400050,1,"1628998, 1630182, 1630208, 1631109, 1641706, 1641733, 1642275, 1642354, 203995","1626162, 1627824, 1628997, 1630178, 1630231, 1641737, 1641741, 1642272, 202331"
22400050,2,"1628998, 1630182, 1630208, 1631109, 1641706, 1641733, 1642275, 1642354, 203552, 203995","1626162, 1627824, 1628997, 1630178, 1630231, 1641737, 1641741, 1642272, 200768, 202331"
22400050,3,"1628998, 1630182, 1630208, 1631217, 1641706, 1641733, 1642275, 1642354, 203995","1626162, 1627824, 1628997, 1630178, 1630231, 1641737, 1641741, 1642272, 202331"
22400050,4,"1628998, 1630182, 1630208, 1631217, 1641706, 1641733, 1642275, 1642354, 203995","1626162, 1627824, 1628997, 1630178, 1630231, 1642272, 200768, 202331"
22400051,1,"1627747, 1627777, 1628378, 1628386, 1629636, 1630171, 1630241, 1630596","1627763, 1629673, 1630557, 1641731, 1642259, 1642267, 1642273, 202685"
22400051,2,"1627747, 1627777, 1628378, 1628386, 1629636, 1629731, 1630171, 1630241, 1630596","1627763, 1628963, 1629673, 1630215, 1630557, 1631098, 1641731, 1642259, 1642267, 1642273, 202685"
22400051,3,"1627747, 1627777, 1628378, 1628386, 1629636, 1629731, 1630171, 1630241, 1630596","1626158, 1627763, 1629673, 1630215, 1630264, 1631098, 1641731, 1642259, 1642267, 202685"
22400051,4,"1627777, 1628378, 1629731, 1630171, 1630241, 1630596, 1641854, 1642281, 202684","1626158, 1630215, 1630264, 1631098, 1641731, 1642259, 1642267"
22400052,1,"1627736, 1630191, 1630595, 1631093, 1631105, 1631323, 1641709, 1641842, 202699, 203501","1626153, 1626171, 1627752, 1629018, 1631260, 1641748, 201572, 203081, 203507"
22400052,2,"1627736, 1630191, 1630595, 1631093, 1631105, 1631323, 1641709, 1641842, 202699, 203501","1626153, 1626171, 1627752, 1629018, 1631260, 1641748, 201572, 203081, 203507"
22400052,3,"1627736, 1630191, 1630595, 1631093, 1631105, 1631323, 1641709, 1641842, 202699, 203501","1626153, 1626171, 1627752, 1629018, 1631260, 1641748, 201572, 203081, 203507"
22400052,4,"1630194, 1630595, 1631093, 1631105, 1631111, 1631204, 1631323, 1641709, 1641842, 202699, 203501","1626153, 1626171, 1629018, 1631157, 1631260, 1641753, 1641890, 1642358, 201572, 203081"
22400053,1,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630540, 1630579","1628371, 1628976, 1629021, 1630175, 1630532, 1630591, 1641710, 1641783, 203484"
22400053,2,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630540","1628371, 1628976, 1629021, 1630175, 1630532, 1630591, 1641710, 1641724, 1641783, 203484"
22400053,3,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630540, 1630579","1628371, 1628976, 1629021, 1630532, 1630591, 1641710, 1641724, 1641783, 203484"
22400053,4,"1626157, 1626166, 1628384, 1628404, 1628969, 1630346, 1630540, 1630574, 1630579, 1642278, 1642359","1629021, 1630175, 1630532, 1630591, 1631216, 1641710, 1641724, 1641783"
22400054,1,"1627751, 1628449, 1629628, 1630534, 1630558, 1630567, 1642266, 1642367, 1642419","1626167, 1627783, 1629614, 1630167, 1630169, 1631097, 1641716, 204456"
22400054,2,"1627751, 1628449, 1629628, 1630534, 1630558, 1630567, 1642266, 1642347, 1642367, 1642419","1626167, 1627783, 1629614, 1629650, 1630167, 1630169, 1631097, 1641716, 1642402, 204456"
22400054,3,"1627751, 1628449, 1629628, 1630534, 1630558, 1630567, 1642266, 1642367, 1642419","1626167, 1627783, 1630167, 1630169, 1631097, 1641716, 204456"
22400054,4,"1627751, 1629628, 1630534, 1630558, 1630567, 1642266, 1642347, 1642367, 1642419","1626167, 1627783, 1630167, 1630169, 1631097, 1641716, 1642402, 204456"
22400055,1,"1628392, 1628983, 1629026, 1629652, 1630198, 1630598, 1631114, 1641717","1628374, 1628381, 1629012, 1630548, 1631117, 1641718, 1641729, 1642268"
22400055,2,"1628392, 1628983, 1629026, 1629652, 1630198, 1630598, 1631114, 1641717, 1641794, 1642349","1628374, 1628381, 1629004, 1629012, 1629234, 1630548, 1631117, 1641718, 1641729, 1642268"
22400055,3,"1628392, 1628983, 1629026, 1629652, 1630198, 1631114, 1641717","1628374, 1628381, 1629012, 1630548, 1631117, 1641718, 1641729, 1642268"
22400055,4,"1629026, 1630198, 1630598, 1641717, 1641745, 1641794, 1642349, 1642382","1628374, 1628381, 1629004, 1629012, 1629234, 1630548, 1631117, 1641718, 1641729, 1642268"
22400056,1,"1628467, 1629023, 1629029, 1629655, 1629656, 1641726, 202681, 202691, 203915","1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1630643, 1631222, 1642377, 203935"
22400056,2,"1628467, 1629023, 1629029, 1629655, 1629656, 1641726, 202681, 202691, 203915","1628379, 1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1630643, 1642377, 203935"
22400056,3,"1628467, 1629023, 1629029, 1629655, 1629656, 1630702, 1641726, 202681, 202691, 203915","1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1630643, 1631222, 1642377, 203935"
22400056,4,"1629023, 1629029, 1629655, 1629656, 1641726, 202681, 202691, 203915","1628991, 1629630, 1629634, 1630217, 1630583, 1630590, 1630643, 1631222, 1642377, 203935"
22400057,1,"1626145, 1626164, 1626220, 1628960, 1642345, 201142, 203078, 203486","101108, 1628380, 1629640, 1630170, 1630577, 1631110, 1641705, 1642264, 203084"
22400057,2,"1626145, 1626164, 1626220, 1628960, 1642345, 1642346, 201142, 203078, 203486","101108, 1628380, 1629640, 1630170, 1630577, 1631110, 1641705, 1642264, 203084"
22400057,3,"1626145, 1626164, 1626220, 1628420, 1628960, 1642345, 1642346, 203078, 203486","101108, 1628380, 1629640, 1630170, 1630577, 1631110, 1641705, 1642264, 203084"
22400057,4,"1626145, 1626164, 1626220, 1628420, 1628960, 1642345, 1642346, 203078, 203486","101108, 1628380, 1629640, 1630170, 1630577, 1631110, 1641705, 1642264, 203084"
22400058,1,"1627750, 1629008, 1630192, 1631124, 1631128, 1631212, 201566, 203932, 203999","1626172, 1627741, 1630228, 1630541, 1631218, 1641764, 201939, 203937, 203952"
22400058,2,"1627750, 1629008, 1630192, 1631124, 1631128, 1631212, 201566, 203932, 203999","1626172, 1627741, 1627780, 1630228, 1630541, 1631218, 1641764, 201939, 203937, 203952"
22400058,3,"1627750, 1629008, 1631124, 1631128, 1631212, 201566, 203932, 203999","1626172, 1627741, 1627780, 1630228, 1630541, 1631218, 1641764, 201939, 203937, 203952"
22400058,4,"1627750, 1629008, 1631124, 1631128, 1631212, 201566, 203932, 203999","1626172, 1627741, 1627780, 1630228, 1630541, 1631218, 1641764, 201939, 203937, 203952"
22400059,1,"1627734, 1628368, 1628370, 1628989, 1631099, 1642403, 201942, 203109","1627832, 1628415, 1630224, 1630578, 1631095, 1631106, 1641708, 203500"
22400059,2,"1627734, 1628368, 1628370, 1628989, 1631099, 1642403, 201942, 203109","1627832, 1628415, 1630224, 1630578, 1631095, 1631106, 1641708, 1642263"
22400059,3,"1627734, 1628368, 1628370, 1628989, 1631099, 1642403, 201942, 203109","1627832, 1628415, 1630224, 1630578, 1631095, 1631106, 1641708, 1642263, 203500"
22400059,4,"1627734, 1628368, 1628370, 1628989, 1629162, 1631099, 1641732, 1642403, 201942, 203109, 203458, 203926","1627832, 1628415, 1628988, 1630224, 1630256, 1630578, 1631095, 1631106, 1641708, 1642263, 203500"
22400060,1,"1626181, 1627739, 1627826, 1627884, 1628964, 1629599, 1629611, 1641757, 201935","1629014, 1629028, 1630166, 1630625, 1631101, 1641739, 203924"
22400060,2,"1626181, 1627739, 1627826, 1627884, 1628964, 1629599, 1629611, 1641757, 201587, 201935","1629014, 1629028, 1630166, 1630625, 1631101, 1631133, 1641712, 1641739, 203924"
22400060,3,"1626181, 1627739, 1627826, 1627884, 1628964, 1629599, 1629611, 1641757, 201587, 201935","1629014, 1629028, 1630166, 1630625, 1631101, 1631133, 1641712, 1641739, 203924"
22400060,4,"1626181, 1627826, 1628964, 1629599, 1630538, 1630539, 1641757, 201587, 201935","1629014, 1629028, 1630166, 1630625, 1631101, 1631133, 1631200, 1641712, 1641739, 1641871, 203924"
22400061,1,"1627759, 1628369, 1628401, 1628436, 1630202, 1630573, 201143, 201950","1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630540, 1630579"
22400061,2,"1627759, 1628369, 1628401, 1628436, 1630202, 1630214, 1630573, 201143, 201950","1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630540, 1630579, 1642359"
22400061,3,"1627759, 1628369, 1628401, 1628436, 1630202, 1630573, 201143, 201950","1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630540, 1630579"
22400061,4,"1627759, 1628436, 1629674, 1630202, 1630214, 1630573, 1641775, 201143, 201950","1626166, 1628384, 1628969, 1630540, 1630574, 1630579, 1631210, 1642278, 1642359"
22400062,1,"1626156, 1629060, 1629216, 1629637, 1630559, 1631108, 203076, 2544","1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944"
22400062,2,"1626156, 1629060, 1629216, 1629637, 1630559, 1631108, 1642261, 1642355, 203076, 2544","1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944, 204060"
22400062,3,"1626156, 1629060, 1629216, 1629637, 1630559, 1631108, 1642261, 203076, 2544","1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944"
22400062,4,"1626156, 1629060, 1629216, 1629637, 1630559, 1642261, 203076, 2544","1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944"
22400063,1,"1627736, 1630191, 1630595, 1631093, 1631105, 1631204, 1631323, 1641842, 202699, 203501","1626167, 1627783, 1629614, 1630164, 1630167, 1630169, 1630174, 1631097, 1641716, 204456"
22400063,2,"1627736, 1630191, 1630595, 1631093, 1631105, 1631323, 1641842, 202699, 203501","1626167, 1627783, 1629614, 1630167, 1630169, 1630174, 1631097, 1641716, 1642402, 204456"
22400063,3,"1627736, 1630191, 1630595, 1631093, 1631105, 1631323, 1641842, 202699, 203501","1626167, 1627783, 1629614, 1630167, 1630169, 1630174, 1631097, 1641767, 1642402, 204456"
22400063,4,"1627736, 1630191, 1630595, 1631093, 1631105, 1631323, 1641842, 202699, 203501","1626167, 1627783, 1629614, 1630167, 1630169, 1630174, 1631097, 1641767, 204456"
22400064,1,"1629027, 1629631, 1630168, 1630552, 1630700, 1642258, 203991, 203992","1627732, 1627827, 1629651, 1629661, 1630533, 1630560, 1630592, 1641730, 203471"
22400064,2,"1629027, 1629631, 1630168, 1630249, 1630552, 1630700, 1642258, 203991, 203992","1627732, 1627827, 1629003, 1629651, 1629661, 1630533, 1630560, 1630592, 203471"
22400064,3,"1629027, 1629631, 1630168, 1630249, 1630552, 1630700, 1642258, 203991, 203992","1627732, 1627827, 1629651, 1629661, 1630533, 1630560, 1630592, 1641730, 203471"
22400064,4,"1629027, 1629631, 1630168, 1630249, 1630552, 1630700, 1642258, 203991, 203992","1627732, 1627827, 1629651, 1629661, 1630533, 1630560, 1630592, 1641730, 203471"
22400065,1,"1626179, 1628389, 1628418, 1629130, 1629312, 1629639, 1631107, 1631170, 202710","1628371, 1628976, 1629021, 1630175, 1630532, 1630591, 1631094, 1641710, 203484, 203914"
22400065,2,"1626179, 1628389, 1628418, 1629130, 1629312, 1629639, 1631107, 1631170, 202710","1628371, 1628976, 1629021, 1630175, 1630532, 1631094, 1641710, 203484, 203914"
